straat,plaats,oppervlakte_kamer,oppervlakte_subtitel,prijs,gas_water_licht,opleverniveau,beschikbaarheid,publicatiedatum,kamers_url,woningdetails
Heezerweg,in Eindhoven,19 m,Totale oppervlakte: 122 m 2,€ 660,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-eindhoven/heezerweg/kamer-1981992,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Gestelsestraat,in Eindhoven,10 m,,€ 315,p/m | incl. g/w/e,Kaal,01-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-eindhoven/gestelsestraat/kamer-1982010,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  8  ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Borneoplein,in Groningen,20 m,,€ 350,p/m | incl. g/w/e,Kaal,01-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/borneoplein/kamer-1982015,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Bergselaan,in Rotterdam,19 m,,€ 385,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/bergselaan/kamer-1981956,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Kaldenkerkerweg,in Venlo,16 m,Totale oppervlakte: 30 m 2,€ 360,p/m | incl. g/w/e,Gestoffeerd,15-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-venlo/kaldenkerkerweg/kamer-1919987,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Poststraat,in Tilburg,15 m,,€ 300,p/m | excl. g/w/e,Kaal,22-08-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-tilburg/poststraat/kamer-1982000,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Kromhoutstraat,in Groningen,25 m,,€ 250,p/m | incl. g/w/e,Gemeubileerd,01-09-2021 tot 31-08-2022,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/kromhoutstraat/kamer-1982024,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Tesselschadestraat,in Leiden,14 m,Totale oppervlakte: 14 m 2,€ 400,p/m | incl. g/w/e,Gestoffeerd,15-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/tesselschadestraat/kamer-1981910,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
1e Terralaan,in Capelle aan den IJssel,12 m,Totale oppervlakte: 100 m 2,€ 615,p/m | incl. g/w/e,Gemeubileerd,01-09-2021 tot 01-09-2022,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-capelle-aan-den-ijssel/1e-terralaan/kamer-1981309,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Wollinghuizerweg,in Vlagtwedde,32 m,Totale oppervlakte: 175 m 2,€ 450,p/m | incl. g/w/e,Gemeubileerd,01-11-2021 tot 15-04-2022,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-vlagtwedde/wollinghuizerweg/kamer-1981979,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Laaressingel,in Enschede,20 m,,€ 220,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/laaressingel/kamer-1982032,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Amerika H,in Een,80 m,Totaal 4 kamers (2 slaapkamers) ,€ 800,p/m | excl. g/w/e,Gemeubileerd,23-08-2021 tot 30-06-2022,1 week geleden geplaatst,https://kamernet.nl/huren/studio-een/amerika-h/studio-1982072,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Zeedijk,in Assendelft,25 m,Totaal 1 kamer (1 slaapkamer) ,€ 725,p/m | incl. g/w/e,Gemeubileerd,12-09-2021 tot 01-07-2022,1 week geleden geplaatst,https://kamernet.nl/huren/studio-assendelft/zeedijk/studio-1982203,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Nicolaas Beetsstraat,in Schiedam,10 m,Totale oppervlakte: 83 m 2,€ 475,p/m | incl. g/w/e,Gestoffeerd,17-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-schiedam/nicolaas-beetsstraat/kamer-1982056,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Soendastraat,in Enschede,28 m,,€ 310,p/m | incl. g/w/e,Gestoffeerd,01-07-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/soendastraat/kamer-1982214,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Burgemeester Knappertlaan,in Schiedam,11 m,,€ 580,p/m | incl. g/w/e,Gemeubileerd,23-08-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-schiedam/burgemeester-knappertlaan/kamer-1982218,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Boorstraat,in Utrecht,20 m,Totale oppervlakte: 30 m 2,€ 800,p/m | incl. g/w/e,Gemeubileerd,01-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/boorstraat/kamer-1982204,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Veestraat,in Tilburg,50 m,,€ 600,p/m | incl. g/w/e,Kaal,01-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-tilburg/veestraat/appartement-1982239,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Steentilkade,in Groningen,14 m,,€ 455,p/m | incl. g/w/e,Gemeubileerd,23-08-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/steentilkade/kamer-1982241,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisgenoten': '  4  ', 'Geslacht': ' Man ', 'Huisdieren': ' In overleg '}"
Jufferstraat,in Rotterdam,10 m,Totale oppervlakte: 80 m 2,€ 575,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/jufferstraat/kamer-1982001,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' In overleg '}"
Elzenlaan,in Groningen,12 m,,€ 440,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-groningen/elzenlaan/appartement-1982254,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Prinsesseweg,in Groningen,10 m,,€ 285,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/prinsesseweg/kamer-1981957,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Man ', 'Huisdieren': ' In overleg '}"
Kanaalstraat,in Enschede,13 m,,€ 300,p/m | incl. g/w/e,Gestoffeerd,22-08-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/kanaalstraat/kamer-1982055,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  6 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Kerkstraat,in Groningen,125 m,Totaal 4 kamers (1 slaapkamer) ,€ 1000,p/m | excl. g/w/e,Kaal,01-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-groningen/kerkstraat/appartement-1982289,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Agnietenstraat,in Arnhem,102 m,Totaal 6 kamers (4 slaapkamers) ,€ 1700,p/m | excl. g/w/e,Kaal,01-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-arnhem/agnietenstraat/appartement-1982286,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Handmolen,in Amsterdam,16 m,Totale oppervlakte: 30 m 2,€ 450,p/m | incl. g/w/e,Gemeubileerd,18-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/handmolen/kamer-1981798,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
S. F. van Ossstraat,in Amsterdam,20 m,Totale oppervlakte: 80 m 2,€ 750,p/m | incl. g/w/e,Gemeubileerd,29-08-2021 tot 01-07-2023,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/s.-f.-van-ossstraat/kamer-1981907,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Rijnstraat,in Amsterdam,7 m,Totale oppervlakte: 70 m 2,€ 610,p/m | incl. g/w/e,Gestoffeerd,01-09-2021 tot 01-11-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/rijnstraat/kamer-1982316,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Hoofdstraat,in Hoogezand,76 m,Totaal 3 kamers (2 slaapkamers) ,€ 1003,p/m | incl. g/w/e,Kaal,29-08-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-hoogezand/hoofdstraat/appartement-1982301,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' In overleg '}"
Koningin Wilhelminaplein,in Amsterdam,12 m,Totale oppervlakte: 90 m 2,€ 775,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/koningin-wilhelminaplein/kamer-1982115,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' In overleg '}"
Agaatlaan,in Leiden,16 m,,€ 400,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/agaatlaan/kamer-1982119,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Professor Poelslaan,in Rotterdam,8 m,Totale oppervlakte: 20 m 2,€ 450,p/m | incl. g/w/e,Kaal,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/professor-poelslaan/kamer-1982120,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
van Heesplein,in Berkel en Rodenrijs,34 m,Totaal 1 kamer (1 slaapkamer) ,€ 800,p/m | incl. g/w/e,Gemeubileerd,17-09-2021 tot 30-06-2022,1 week geleden geplaatst,https://kamernet.nl/huren/studio-berkel-en-rodenrijs/van-heesplein/studio-1982144,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Laagstraat,in Eindhoven,17 m,Totale oppervlakte: 19 m 2,€ 450,p/m | incl. g/w/e,Kaal,15-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-eindhoven/laagstraat/kamer-1982285,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Van Ostadestraat,in Amsterdam,11 m,Totale oppervlakte: 70 m 2,€ 840,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/van-ostadestraat/kamer-1982154,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' In overleg '}"
De Schans,in Maassluis,6 m,,€ 375,p/m | incl. g/w/e,Gemeubileerd,23-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-maassluis/de-schans/kamer-1879678,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Geen ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Krispijnseweg,in Dordrecht,30 m,,€ 950,p/m | incl. g/w/e,Gemeubileerd,01-10-2021 tot 31-03-2022,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-dordrecht/krispijnseweg/kamer-1982172,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Langshout,in Houten,36 m,,€ 550,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-houten/langshout/kamer-1982171,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Foulkeslaan,in Delft,8 m,,€ 360,p/m | incl. g/w/e,Gestoffeerd,23-08-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-delft/foulkeslaan/kamer-1982161,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Zuiderkade,in Ede,12 m,,€ 300,p/m | incl. g/w/e,Kaal,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-ede/zuiderkade/kamer-1982178,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Dorpsweg,in Rotterdam,20 m,Totale oppervlakte: 17 m 2,€ 550,p/m | incl. g/w/e,Gemeubileerd,12-09-2021 tot 12-09-2022,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/dorpsweg/kamer-1982177,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Kasteelstraat,in Vlissingen,14 m,,€ 320,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-vlissingen/kasteelstraat/kamer-1982184,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  7 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Amstelveenseweg,in Amsterdam,35 m,Totaal 2 kamers (1 slaapkamer) ,€ 900,p/m | incl. g/w/e,Kaal,23-08-2021,1 week geleden geplaatst,https://kamernet.nl/huren/studio-amsterdam/amstelveenseweg/studio-1982213,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Leerdamhof,in Amsterdam,10 m,,€ 550,p/m | incl. g/w/e,Gestoffeerd,29-08-2021 tot 02-01-2022,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/leerdamhof/kamer-1982227,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Rotterdamseweg,in Delft,22 m,Totale oppervlakte: 5 m 2,€ 595,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-delft/rotterdamseweg/kamer-1982273,"{'Woonkamer': ' Eigen ', 'Keuken': ' Geen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Ibisdreef,in Utrecht,13 m,,€ 500,p/m | incl. g/w/e,Gemeubileerd,23-08-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/ibisdreef/kamer-1982193,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Keggedreef,in Utrecht,40 m,Totaal 2 kamers (1 slaapkamer) ,€ 900,p/m | incl. g/w/e,Gestoffeerd,15-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-utrecht/keggedreef/appartement-1982345,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' In overleg '}"
Hoogstraat,in Enschede,13 m,,€ 272,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/hoogstraat/kamer-1982165,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Van Oldenbarneveldtstraat,in Amsterdam,24 m,Totale oppervlakte: 120 m 2,€ 800,p/m | incl. g/w/e,Gemeubileerd,27-10-2021 tot 21-12-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/van-oldenbarneveldtstraat/kamer-1982379,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Bunschotenmeen,in Harderwijk,16 m,,€ 350,p/m | incl. g/w/e,Gestoffeerd,23-08-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-harderwijk/bunschotenmeen/kamer-1982384,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Bedumerweg,in Groningen,12 m,Totale oppervlakte: 60 m 2,€ 587,p/m | incl. g/w/e,Gemeubileerd,23-08-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/bedumerweg/kamer-1982233,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Balkstreek,in Visvliet,10 m,,€ 400,p/m | excl. g/w/e,Gestoffeerd,23-08-2021 tot 01-09-2022,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-visvliet/balkstreek/kamer-1982242,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Willem Buytewechstraat,in Rotterdam,11 m,,€ 450,p/m | incl. g/w/e,Gemeubileerd,23-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/willem-buytewechstraat/kamer-1981607,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
