straat,plaats,oppervlakte_kamer,oppervlakte_subtitel,prijs,gas_water_licht,opleverniveau,beschikbaarheid,publicatiedatum,kamers_url,woningdetails
Odysseuslaan,in Eindhoven,14 m,Totale oppervlakte: 70 m 2,€ 395,p/m | excl. g/w/e,Kaal,23-08-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-eindhoven/odysseuslaan/kamer-1977981,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Man ', 'Huisdieren': ' In overleg '}"
De Clercqstraat,in Amsterdam,52 m,Totaal 3 kamers (2 slaapkamers) ,€ 1750,p/m | excl. g/w/e,Gemeubileerd,27-08-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/de-clercqstraat/appartement-1977977,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
1e Middellandstraat,in Rotterdam,12 m,Totale oppervlakte: 108 m 2,€ 510,p/m | excl. g/w/e,Gemeubileerd,01-09-2021 tot 01-09-2022,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/1e-middellandstraat/kamer-1977228,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' In overleg '}"
Bunder,in Beuningen Gld,25 m,Totale oppervlakte: 10 m 2,€ 300,p/m | incl. g/w/e,Gemeubileerd,03-08-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-beuningen-gld/bunder/kamer-1977980,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Korvelseweg,in Tilburg,20 m,,€ 330,p/m | incl. g/w/e,Kaal,01-09-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-tilburg/korvelseweg/kamer-1978067,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Illegaliteitslaan,in Groningen,8 m,,€ 300,p/m | incl. g/w/e,Gemeubileerd,10-12-2021 tot 31-03-2022,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/illegaliteitslaan/kamer-1976518,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Poststraat,in Wageningen,16 m,,€ 370,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-wageningen/poststraat/kamer-1977951,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  8  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Looplantsoen,in Utrecht,12 m,,€ 535,p/m | incl. g/w/e,Kaal,01-09-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/looplantsoen/kamer-1978698,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Ja '}"
Kinrooistraat,in Amsterdam,60 m,,€ 1650,p/m | incl. g/w/e,Gemeubileerd,05-08-2021 tot 05-08-2022,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/kinrooistraat/appartement-1978069,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Arent Krijtsstraat,in Diemen,80 m,Totaal 4 kamers (2 slaapkamers) ,€ 1275,p/m | excl. g/w/e,Gestoffeerd,01-10-2021 tot 30-09-2023,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-diemen/arent-krijtsstraat/appartement-1934418,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Dunantlaan,in Pijnacker,20 m,,€ 290,p/m | incl. g/w/e,Gemeubileerd,29-07-2021,6 weken geleden geplaatst,https://kamernet.nl/huren/kamer-pijnacker/dunantlaan/kamer-1976788,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Rassenbeekweg,in Zeewolde,35 m,Totaal 4 kamers (1 slaapkamer) ,€ 1750,p/m | incl. g/w/e,Gemeubileerd,01-09-2021 tot 15-11-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-zeewolde/rassenbeekweg/appartement-1976388,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Nieuwe Gracht,in Haarlem,50 m,Totale oppervlakte: 10 m 2,€ 850,p/m | incl. g/w/e,Gemeubileerd,01-10-2021 tot 01-05-2022,6 weken geleden geplaatst,https://kamernet.nl/huren/kamer-haarlem/nieuwe-gracht/kamer-1976803,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Aaf Bouberstraat,in Amsterdam,15 m,,€ 690,p/m | incl. g/w/e,Gemeubileerd,29-07-2021,6 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/aaf-bouberstraat/kamer-1976817,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Aan 't Verlaat,in Delft,11 m,,€ 371,p/m | incl. g/w/e,Gestoffeerd,16-08-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-delft/aan-'t-verlaat/kamer-1976475,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  7 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Maria Koijenhof,in Breda,40 m,,€ 900,p/m | incl. g/w/e,Gestoffeerd,04-08-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-breda/maria-koijenhof/appartement-1978087,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Planetenlaan,in Groningen,12 m,,€ 400,p/m | incl. g/w/e,Gestoffeerd,30-07-2021,6 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/planetenlaan/kamer-1976849,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Gerdesiaweg,in Rotterdam,20 m,,€ 650,p/m | incl. g/w/e,Gemeubileerd,08-08-2021 tot 31-10-2021,6 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/gerdesiaweg/kamer-1976866,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Bergsingel,in Rotterdam,65 m,Totaal 2 kamers (1 slaapkamer) ,€ 1075,p/m | excl. g/w/e,Gemeubileerd,15-10-2021 tot 31-03-2022,6 weken geleden geplaatst,https://kamernet.nl/huren/appartement-rotterdam/bergsingel/appartement-1976895,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Vreewijkstraat,in Leiden,25 m,,€ 480,p/m | incl. g/w/e,Kaal,03-08-2021 tot 10-09-2021,6 weken geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/vreewijkstraat/kamer-1976848,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Soderblomstraat,in Hoofddorp,20 m,,€ 650,p/m | incl. g/w/e,Gemeubileerd,30-07-2021,6 weken geleden geplaatst,https://kamernet.nl/huren/kamer-hoofddorp/soderblomstraat/kamer-1976972,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Lambertus Zijlplein,in Amsterdam,15 m,,€ 775,p/m | incl. g/w/e,Gemeubileerd,29-07-2021,6 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/lambertus-zijlplein/appartement-1976826,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Adamshofstraat,in Rotterdam,45 m,Totaal 2 kamers (1 slaapkamer) ,€ 1050,p/m | excl. g/w/e,Gestoffeerd,08-08-2021,6 weken geleden geplaatst,https://kamernet.nl/huren/appartement-rotterdam/adamshofstraat/appartement-1976686,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' B ', 'Huisdieren': ' Nee '}"
Westlandgracht,in Amsterdam,60 m,Totale oppervlakte: 60 m 2,€ 800,p/m | excl. g/w/e,Kaal,01-09-2021,6 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/westlandgracht/kamer-1977009,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
August Allebeplein,in Amsterdam,10 m,Totale oppervlakte: 59 m 2,€ 770,p/m | incl. g/w/e,Gemeubileerd,01-09-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/august-allebeplein/kamer-1977265,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Zandvoortselaan,in Heemstede,90 m,,€ 1550,p/m | incl. g/w/e,Gestoffeerd,03-08-2021 tot 04-08-2023,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-heemstede/zandvoortselaan/appartement-1977974,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' B ', 'Huisdieren': ' Nee '}"
Spoorlaan,in Vinkeveen,55 m,Totaal 3 kamers,€ 1800,p/m | excl. g/w/e,Gemeubileerd,09-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-vinkeveen/spoorlaan/appartement-1979132,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Graaf Florisstraat,in Amsterdam,20 m,Totale oppervlakte: 20 m 2,€ 800,p/m | incl. g/w/e,Gestoffeerd,01-08-2021 tot 01-08-2023,6 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/graaf-florisstraat/kamer-1976927,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' E ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Neuweg,in Hilversum,60 m,Totaal 2 kamers,€ 1500,p/m | excl. g/w/e,Gemeubileerd,09-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-hilversum/neuweg/appartement-1979135,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Achtersteven,in Amsterdam,60 m,Totaal 2 kamers (1 slaapkamer) ,€ 1850,p/m | excl. g/w/e,Gemeubileerd,09-08-2021 tot 09-08-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/achtersteven/appartement-1979168,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' C ', 'Huisdieren': ' Nee '}"
De la Reijstraat,in Arnhem,30 m,,€ 800,p/m | incl. g/w/e,Gemeubileerd,01-10-2021 tot 30-09-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-arnhem/de-la-reijstraat/kamer-1979162,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Speenkruid,in Beilen,9 m,Totale oppervlakte: 40 m 2,€ 500,p/m | incl. g/w/e,Gemeubileerd,19-03-2022 tot 08-07-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-beilen/speenkruid/kamer-1979064,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Salvador Allendelaan,in Den Bosch,40 m,Totaal 2 kamers (1 slaapkamer) ,€ 740,p/m | excl. g/w/e,Gemeubileerd,03-08-2021 tot 01-10-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/studio-den-bosch/salvador-allendelaan/studio-1977891,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Nieuwendammerdijk,in Amsterdam,130 m,Totaal 4 kamers (3 slaapkamers) ,€ 1500,p/m | incl. g/w/e,Gemeubileerd,07-11-2021 tot 29-01-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/nieuwendammerdijk/appartement-1978991,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Professor Eijkmanlaan,in Haarlem,13 m,,€ 750,p/m | incl. g/w/e,Gemeubileerd,01-10-2021 tot 30-06-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-haarlem/professor-eijkmanlaan/kamer-1979319,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Ja '}"
Werkhovenstraat,in Amsterdam,16 m,Totale oppervlakte: 99 m 2,€ 745,p/m | incl. g/w/e,Gemeubileerd,10-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/werkhovenstraat/kamer-1979296,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Helmersstraat,in Dordrecht,45 m,Totaal 3 kamers (1 slaapkamer) ,€ 675,p/m | excl. g/w/e,Gestoffeerd,09-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-dordrecht/helmersstraat/appartement-1979328,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Ja '}"
Oranjestraat,in Wormerveer,81 m,Totaal 4 kamers (3 slaapkamers) ,€ 1500,p/m | excl. g/w/e,Gestoffeerd,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-wormerveer/oranjestraat/appartement-1979344,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' C ', 'Huisdieren': ' In overleg '}"
Prinses Beatrixlaan,in Ouderkerk aan de Amstel,13 m,Totale oppervlakte: 70 m 2,€ 400,p/m | incl. g/w/e,Gestoffeerd,01-08-2021,6 weken geleden geplaatst,https://kamernet.nl/huren/kamer-ouderkerk-aan-de-amstel/prinses-beatrixlaan/kamer-1976796,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Bergweg,in Rotterdam,8 m,,€ 265,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/bergweg/kamer-1971870,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  6 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Beatrijsstraat,in Rotterdam,17 m,,€ 650,p/m | incl. g/w/e,Kaal,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/beatrijsstraat/kamer-1979436,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Grote Markt,in Groningen,16 m,,€ 400,p/m | incl. g/w/e,Gemeubileerd,01-09-2021 tot 31-12-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/grote-markt/kamer-1979406,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Groest,in Hilversum,55 m,Totaal 2 kamers,€ 1500,p/m | excl. g/w/e,Gemeubileerd,09-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-hilversum/groest/appartement-1979134,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Krijtstraat,in Utrecht,40 m,Totaal 1 kamer (1 slaapkamer) ,€ 965,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-utrecht/krijtstraat/appartement-1977278,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisdieren': ' Nee '}"
Postjesweg,in Amsterdam,80 m,Totaal 4 kamers (3 slaapkamers) ,€ 1350,p/m | excl. g/w/e,Gemeubileerd,01-08-2021 tot 01-08-2022,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/postjesweg/appartement-1977309,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Lawickse Allee,in Wageningen,12 m,Totale oppervlakte: 160 m 2,€ 245,p/m | incl. g/w/e,Gestoffeerd,06-09-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-wageningen/lawickse-allee/kamer-1977317,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  8  ', 'Geslacht': ' Man ', 'Huisdieren': ' Ja '}"
Vechtstraat,in Amsterdam,9 m,Totale oppervlakte: 79 m 2,€ 800,p/m | excl. g/w/e,Gemeubileerd,01-08-2021,6 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/vechtstraat/kamer-1976910,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Tramstraat,in Eindhoven,16 m,,€ 310,p/m | incl. g/w/e,Gestoffeerd,10-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-eindhoven/tramstraat/kamer-1979444,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  8  ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Herteweide,in Nieuwegein,15 m,,€ 400,p/m | incl. g/w/e,Gemeubileerd,22-10-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-nieuwegein/herteweide/kamer-1977427,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Sloterweg,in Amsterdam,82 m,Totaal 3 kamers (1 slaapkamer) ,€ 1950,p/m | incl. g/w/e,Gemeubileerd,03-08-2021 tot 30-06-2023,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/sloterweg/appartement-1977429,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisdieren': ' Nee '}"
Spaarwaterstraat,in Den Haag,82 m,Totaal 6 kamers (1 slaapkamer) ,€ 1499,p/m | incl. g/w/e,Gemeubileerd,15-09-2021 tot 15-12-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-den-haag/spaarwaterstraat/appartement-1977318,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Nieuwe Boteringestraat,in Groningen,15 m,,€ 415,p/m | incl. g/w/e,Kaal,01-09-2021 tot 01-05-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/nieuwe-boteringestraat/kamer-1979502,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Motorkade,in Amsterdam,23 m,Totale oppervlakte: 70 m 2,€ 1300,p/m | incl. g/w/e,Gemeubileerd,30-07-2021,6 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/motorkade/kamer-1976984,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Geen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Praamweg,in Stadskanaal,142 m,Totaal 1 kamer (4 slaapkamers) ,€ 1100,p/m | excl. g/w/e,Gemeubileerd,01-08-2021 tot 01-07-2022,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-stadskanaal/praamweg/appartement-1977451,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisdieren': ' In overleg '}"
