straat,plaats,oppervlakte_kamer,oppervlakte_subtitel,prijs,gas_water_licht,opleverniveau,beschikbaarheid,publicatiedatum,kamers_url,woningdetails
Kortekade,in Rotterdam,45 m,Totaal 2 kamers (1 slaapkamer) ,€ 995,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-rotterdam/kortekade/appartement-1982862,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Comeniusstraat,in Amsterdam,8 m,Totale oppervlakte: 50 m 2,€ 508,p/m | incl. g/w/e,Kaal,31-08-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/comeniusstraat/kamer-1982929,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
de Jonghlaan,in Nieuwegein,42 m,Totaal 2 kamers (1 slaapkamer) ,€ 800,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/studio-nieuwegein/de-jonghlaan/studio-1982886,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Roemer Visscherstraat,in Den Haag,62 m,Totaal 3 kamers (2 slaapkamers) ,€ 800,p/m | excl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-den-haag/roemer-visscherstraat/appartement-1981791,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Dorpsweg,in Rotterdam,20 m,Totale oppervlakte: 17 m 2,€ 550,p/m | incl. g/w/e,Gemeubileerd,12-09-2021 tot 12-09-2022,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/dorpsweg/kamer-1982177,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Boris Pasternakstraat,in Amsterdam,12 m,,€ 600,p/m | incl. g/w/e,Gemeubileerd,25-08-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/boris-pasternakstraat/kamer-1982902,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Bosboom-Toussaintplein,in Delft,10 m,,€ 350,p/m | incl. g/w/e,Gestoffeerd,30-08-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-delft/bosboom-toussaintplein/kamer-1982853,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Schimmelpenninckstraat,in Delft,8 m,Totale oppervlakte: 60 m 2,€ 365,p/m | incl. g/w/e,Kaal,05-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-delft/schimmelpenninckstraat/kamer-1982897,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Willem II-straat,in Tilburg,45 m,Totaal 2 kamers (1 slaapkamer) ,€ 925,p/m | excl. g/w/e,Gestoffeerd,01-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-tilburg/willem-ii-straat/appartement-1982887,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Maassluisstraat,in Amsterdam,68 m,Totaal 4 kamers (2 slaapkamers) ,€ 1400,p/m | incl. g/w/e,Gemeubileerd,01-09-2021 tot 01-03-2022,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/maassluisstraat/appartement-1982909,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Hofgeest,in Amsterdam,14 m,,€ 600,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/hofgeest/kamer-1982927,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
van Heesplein,in Berkel en Rodenrijs,34 m,Totaal 1 kamer (1 slaapkamer) ,€ 800,p/m | incl. g/w/e,Gemeubileerd,17-09-2021 tot 30-06-2022,2 weken geleden geplaatst,https://kamernet.nl/huren/studio-berkel-en-rodenrijs/van-heesplein/studio-1982144,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Linnaeuslaan,in Aalsmeer,8 m,,€ 425,p/m | incl. g/w/e,Gemeubileerd,01-10-2021 tot 01-08-2022,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-aalsmeer/linnaeuslaan/kamer-1982911,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Vloeddijk,in Kampen,14 m,Totale oppervlakte: 40 m 2,€ 255,p/m | excl. g/w/e,Gestoffeerd,01-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-kampen/vloeddijk/kamer-1982991,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Oude Ebbingestraat,in Groningen,10 m,,€ 330,p/m | incl. g/w/e,Gestoffeerd,01-12-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/oude-ebbingestraat/kamer-1983006,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Kanaaldijk-Zuid,in Eindhoven,75 m,Totaal 2 kamers,€ 1650,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-eindhoven/kanaaldijk-zuid/appartement-1982978,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Jacoba van Beierenlaan,in Delft,11 m,,€ 310,p/m | incl. g/w/e,Kaal,13-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-delft/jacoba-van-beierenlaan/kamer-1982939,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
P Dubbeldamstraat,in Hoogeveen,11 m,,€ 450,p/m | incl. g/w/e,Kaal,21-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-hoogeveen/p-dubbeldamstraat/kamer-1981779,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Stadhoudersweg,in Rotterdam,13 m,,€ 515,p/m | excl. g/w/e,Gestoffeerd,01-09-2021 tot 30-06-2022,2 weken geleden geplaatst,https://kamernet.nl/huren/studio-rotterdam/stadhoudersweg/studio-1981854,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Ja '}"
Oudenoord,in Utrecht,22 m,,€ 415,p/m | incl. g/w/e,Gestoffeerd,04-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/oudenoord/kamer-1980687,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' In overleg '}"
Forsythiastraat,in Lisserbroek,14 m,Totale oppervlakte: 60 m 2,€ 450,p/m | incl. g/w/e,Gemeubileerd,02-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-lisserbroek/forsythiastraat/kamer-1982943,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Bart Verhallenplein,in Schiedam,78 m,Totaal 4 kamers (3 slaapkamers) ,€ 1250,p/m | excl. g/w/e,Gestoffeerd,21-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-schiedam/bart-verhallenplein/appartement-1981888,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' D ', 'Huisdieren': ' Nee '}"
Rhonestraat,in Lelystad,18 m,Totale oppervlakte: 110 m 2,€ 450,p/m | incl. g/w/e,Gemeubileerd,17-09-2021 tot 01-04-2022,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-lelystad/rhonestraat/kamer-1981835,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Balthasar van der Polweg,in Delft,20 m,,€ 350,p/m | excl. g/w/e,Gemeubileerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-delft/balthasar-van-der-polweg/kamer-1974871,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Goeman Borgesiusstraat,in Winterswijk,12 m,Totale oppervlakte: 100 m 2,€ 475,p/m | incl. g/w/e,Gemeubileerd,01-10-2021 tot 01-05-2022,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-winterswijk/goeman-borgesiusstraat/kamer-1981893,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
S. F. van Ossstraat,in Amsterdam,20 m,Totale oppervlakte: 80 m 2,€ 750,p/m | incl. g/w/e,Gemeubileerd,29-08-2021 tot 01-07-2023,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/s.-f.-van-ossstraat/kamer-1981907,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Tesselschadestraat,in Leiden,14 m,Totale oppervlakte: 14 m 2,€ 400,p/m | incl. g/w/e,Gestoffeerd,15-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/tesselschadestraat/kamer-1981910,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Beukelaarsstraat,in Rotterdam,52 m,Totaal 2 kamers (1 slaapkamer) ,€ 750,p/m | excl. g/w/e,Gemeubileerd,31-08-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-rotterdam/beukelaarsstraat/appartement-1982926,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Driebergsestraatweg,in Doorn,18 m,Totale oppervlakte: 20 m 2,€ 650,p/m | incl. g/w/e,Gestoffeerd,22-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-doorn/driebergsestraatweg/kamer-1981985,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Generaal De Wetstraat,in Haarlem,25 m,Totale oppervlakte: 50 m 2,€ 550,p/m | incl. g/w/e,Gestoffeerd,23-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-haarlem/generaal-de-wetstraat/kamer-1981934,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Bergselaan,in Rotterdam,19 m,,€ 385,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/bergselaan/kamer-1981956,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Prinsesseweg,in Groningen,10 m,,€ 285,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/prinsesseweg/kamer-1981957,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Man ', 'Huisdieren': ' In overleg '}"
Van Ostadestraat,in Amsterdam,11 m,Totale oppervlakte: 70 m 2,€ 840,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/van-ostadestraat/kamer-1982154,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Kerkstraat,in Groningen,125 m,Totaal 4 kamers (1 slaapkamer) ,€ 1000,p/m | excl. g/w/e,Kaal,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-groningen/kerkstraat/appartement-1982289,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Beukelsdijk,in Rotterdam,20 m,,€ 560,p/m | incl. g/w/e,Gemeubileerd,26-08-2021 tot 25-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/beukelsdijk/kamer-1981880,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Heezerweg,in Eindhoven,19 m,Totale oppervlakte: 122 m 2,€ 660,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-eindhoven/heezerweg/kamer-1981992,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Rotterdamseweg,in Delft,22 m,Totale oppervlakte: 5 m 2,€ 595,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-delft/rotterdamseweg/kamer-1982273,"{'Woonkamer': ' Eigen ', 'Keuken': ' Geen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Laagstraat,in Eindhoven,17 m,Totale oppervlakte: 19 m 2,€ 450,p/m | incl. g/w/e,Kaal,15-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-eindhoven/laagstraat/kamer-1982285,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Agnietenstraat,in Arnhem,102 m,Totaal 6 kamers (4 slaapkamers) ,€ 1700,p/m | excl. g/w/e,Kaal,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-arnhem/agnietenstraat/appartement-1982286,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Professor Poelslaan,in Rotterdam,8 m,Totale oppervlakte: 20 m 2,€ 450,p/m | incl. g/w/e,Kaal,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/professor-poelslaan/kamer-1982120,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Rijnstraat,in Amsterdam,7 m,Totale oppervlakte: 70 m 2,€ 610,p/m | incl. g/w/e,Gestoffeerd,01-09-2021 tot 01-11-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/rijnstraat/kamer-1982316,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Borneoplein,in Groningen,20 m,,€ 350,p/m | incl. g/w/e,Kaal,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/borneoplein/kamer-1982015,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Jufferstraat,in Rotterdam,10 m,Totale oppervlakte: 80 m 2,€ 575,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/jufferstraat/kamer-1982001,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' In overleg '}"
Stationsstraat,in Assen,26 m,,€ 390,p/m | incl. g/w/e,Kaal,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-assen/stationsstraat/kamer-1982282,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  8  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Laaressingel,in Enschede,20 m,,€ 220,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/laaressingel/kamer-1982032,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Poststraat,in Tilburg,15 m,,€ 300,p/m | excl. g/w/e,Kaal,22-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-tilburg/poststraat/kamer-1982000,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Wollinghuizerweg,in Vlagtwedde,32 m,Totale oppervlakte: 175 m 2,€ 450,p/m | incl. g/w/e,Gemeubileerd,01-11-2021 tot 15-04-2022,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-vlagtwedde/wollinghuizerweg/kamer-1981979,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Nicolaas Beetsstraat,in Schiedam,10 m,Totale oppervlakte: 83 m 2,€ 475,p/m | incl. g/w/e,Gestoffeerd,17-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-schiedam/nicolaas-beetsstraat/kamer-1982056,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Amerika H,in Een,80 m,Totaal 4 kamers (2 slaapkamers) ,€ 800,p/m | excl. g/w/e,Gemeubileerd,23-08-2021 tot 30-06-2022,2 weken geleden geplaatst,https://kamernet.nl/huren/studio-een/amerika-h/studio-1982072,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Kanaalstraat,in Enschede,13 m,,€ 300,p/m | incl. g/w/e,Gestoffeerd,22-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/kanaalstraat/kamer-1982055,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  6 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
E. du Perronlaan,in Delft,18 m,,€ 330,p/m | incl. g/w/e,Kaal,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-delft/e.-du-perronlaan/kamer-1982066,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Noorderhagen,in Enschede,20 m,,€ 270,p/m | excl. g/w/e,Gestoffeerd,20-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/noorderhagen/kamer-1981767,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  8  ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Jan Theuniszhof,in Amsterdam,11 m,,€ 550,p/m | incl. g/w/e,Gemeubileerd,22-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/jan-theuniszhof/kamer-1982051,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
