straat,plaats,oppervlakte_kamer,oppervlakte_subtitel,prijs,gas_water_licht,opleverniveau,beschikbaarheid,publicatiedatum,kamers_url,woningdetails
Hargerweg,in Schoorl,60 m,Totaal 2 kamers (1 slaapkamer) ,€ 999,p/m | incl. g/w/e,Gemeubileerd,19-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-schoorl/hargerweg/appartement-1985147,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Bergweg,in Rotterdam,110 m,Totaal 3 kamers (2 slaapkamers) ,€ 1300,p/m | excl. g/w/e,Kaal,15-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-rotterdam/bergweg/appartement-1985214,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisdieren': ' In overleg '}"
A.C.W. Staringstraat,in Dordrecht,85 m,Totaal 4 kamers,€ 1200,p/m | excl. g/w/e,Gestoffeerd,02-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-dordrecht/a.c.w.-staringstraat/appartement-1984789,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Huissensestraat,in Arnhem,8 m,Totale oppervlakte: 70 m 2,€ 280,p/m | incl. g/w/e,Gestoffeerd,03-09-2021 tot 08-04-2022,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-arnhem/huissensestraat/kamer-1985141,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
G.J. van Heekstraat,in Enschede,14 m,,€ 207,p/m | excl. g/w/e,Gestoffeerd,29-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/g.j.-van-heekstraat/kamer-1983829,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Lange Zelke,in Vlissingen,50 m,,€ 800,p/m | incl. g/w/e,Gemeubileerd,01-10-2021 tot 01-02-2022,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-vlissingen/lange-zelke/appartement-1983753,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
J.E. de Witstraat,in Uitgeest,70 m,,€ 105,p/m | excl. g/w/e,Kaal,04-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-uitgeest/j.e.-de-witstraat/kamer-1985171,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Eef Kamerbeekstraat,in Amsterdam,37 m,,€ 1450,p/m | excl. g/w/e,Gestoffeerd,27-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/studio-amsterdam/eef-kamerbeekstraat/studio-1983234,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Mercuriusstraat,in Enschede,8 m,Totale oppervlakte: 57 m 2,€ 230,p/m | incl. g/w/e,Gemeubileerd,30-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/mercuriusstraat/kamer-1983638,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Cezannestraat,in Almere,30 m,Totaal 1 kamer (1 slaapkamer) ,€ 950,p/m | incl. g/w/e,Gemeubileerd,09-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/studio-almere/cezannestraat/studio-1985199,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Klaverstraat,in Tilburg,79 m,Totaal 4 kamers,€ 1250,p/m | excl. g/w/e,Onbekend,04-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-tilburg/klaverstraat/appartement-1985173,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Morsweg,in Leiden,14 m,,€ 400,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/morsweg/kamer-1876897,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  6 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Venuslaan,in Groningen,16 m,,€ 380,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/venuslaan/kamer-1982863,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Surinameweg,in Haarlem,50 m,Totaal 2 kamers,€ 875,p/m | excl. g/w/e,Onbekend,25-08-2021,3 weken geleden geplaatst,https://kamernet.nl/huren/appartement-haarlem/surinameweg/appartement-1982777,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Parkstraat,in Haarlem,16 m,Totale oppervlakte: 8 m 2,€ 495,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-haarlem/parkstraat/kamer-1984786,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Parkweg,in Groningen,18 m,,€ 360,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-groningen/parkweg/appartement-1983817,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Oude Markt,in Enschede,16 m,,€ 205,p/m | incl. g/w/e,Gestoffeerd,30-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/oude-markt/kamer-1983922,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Bernoulliplein,in Groningen,14 m,,€ 384,p/m | incl. g/w/e,Gestoffeerd,01-11-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/bernoulliplein/kamer-1983925,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Julianastraat,in Boekel,35 m,Totaal 1 kamer (1 slaapkamer) ,€ 925,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-boekel/julianastraat/appartement-1983900,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Ruigeweg,in Sint Maartensbrug,65 m,,€ 900,p/m | excl. g/w/e,Gemeubileerd,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-sint-maartensbrug/ruigeweg/appartement-1982731,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Van Limburg Stirumstraat,in Den Haag,48 m,Totaal 2 kamers (1 slaapkamer) ,€ 1250,p/m | excl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-den-haag/van-limburg-stirumstraat/appartement-1983805,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Langendijk,in Vianen,12 m,,€ 495,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-vianen/langendijk/kamer-1983835,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Nieuwpoortstraat,in Amsterdam,50 m,Totaal 2 kamers (1 slaapkamer) ,€ 1450,p/m | excl. g/w/e,Gemeubileerd,05-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/nieuwpoortstraat/appartement-1983261,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' In overleg '}"
Eerste Helmersstraat,in Amsterdam,8 m,,€ 325,p/m | incl. g/w/e,Gemeubileerd,17-03-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/eerste-helmersstraat/kamer-1983550,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Geen ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Hoofdweg,in Rotterdam,69 m,Totaal 2 kamers,€ 970,p/m | excl. g/w/e,Onbekend,25-08-2021,3 weken geleden geplaatst,https://kamernet.nl/huren/appartement-rotterdam/hoofdweg/appartement-1982776,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Hanrathstraat,in Rotterdam,10 m,Totale oppervlakte: 50 m 2,€ 551,p/m | excl. g/w/e,Gemeubileerd,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/hanrathstraat/kamer-1983563,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' In overleg '}"
Statenweg,in Rotterdam,12 m,Totale oppervlakte: 75 m 2,€ 550,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/statenweg/kamer-1983947,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Joachim Altinghstraat,in Groningen,61 m,Totaal 2 kamers (1 slaapkamer) ,€ 752,p/m | excl. g/w/e,Kaal,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-groningen/joachim-altinghstraat/appartement-1983619,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Grannushof,in Maastricht,20 m,,€ 415,p/m | incl. g/w/e,Kaal,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/studio-maastricht/grannushof/studio-1983621,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Poppesteeg,in Delft,10 m,Totale oppervlakte: 30 m 2,€ 415,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-delft/poppesteeg/kamer-1983627,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Hillebrant Jacobsplein,in Den Haag,15 m,Totale oppervlakte: 100 m 2,€ 895,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-den-haag/hillebrant-jacobsplein/kamer-1983662,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Standhasenstraat,in Dordrecht,80 m,,€ 1250,p/m | excl. g/w/e,Gemeubileerd,01-10-2021,3 weken geleden geplaatst,https://kamernet.nl/huren/appartement-dordrecht/standhasenstraat/appartement-1982790,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Jan Pieterszoon Coenstraat,in Utrecht,22 m,,€ 380,p/m | incl. g/w/e,Kaal,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/jan-pieterszoon-coenstraat/kamer-1983570,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Anna van Eekerenstraat,in Helmond,49 m,Totaal 1 kamer,€ 875,p/m | excl. g/w/e,Gestoffeerd,01-02-2022,3 weken geleden geplaatst,https://kamernet.nl/huren/appartement-helmond/anna-van-eekerenstraat/appartement-1982720,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Noorderkerkstraat,in Zaandam,50 m,Totaal 2 kamers (1 slaapkamer) ,€ 750,p/m | incl. g/w/e,Gemeubileerd,25-09-2021 tot 15-01-2022,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-zaandam/noorderkerkstraat/appartement-1983705,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Lorentzweg,in Hilversum,16 m,Totale oppervlakte: 15 m 2,€ 550,p/m | incl. g/w/e,Kaal,01-09-2021 tot 31-08-2023,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-hilversum/lorentzweg/kamer-1983691,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Calslaan,in Enschede,17 m,,€ 330,p/m | incl. g/w/e,Kaal,25-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/calslaan/kamer-1983669,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Vluchtladderstraat,in Amsterdam,50 m,Totaal 2 kamers (1 slaapkamer) ,€ 1450,p/m | excl. g/w/e,Gestoffeerd,15-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/vluchtladderstraat/appartement-1983546,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' A ', 'Huisdieren': ' In overleg '}"
Quellijnstraat,in Amsterdam,28 m,Totale oppervlakte: 40 m 2,€ 800,p/m | incl. g/w/e,Gemeubileerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/quellijnstraat/kamer-1983694,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Javalaan,in Hilversum,21 m,Totale oppervlakte: 37 m 2,€ 440,p/m | incl. g/w/e,Gemeubileerd,29-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-hilversum/javalaan/kamer-1983747,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Stroveer,in Rotterdam,15 m,Totale oppervlakte: 70 m 2,€ 624,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/stroveer/kamer-1983710,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Hoofdstraat,in Velp,22 m,Totale oppervlakte: 15 m 2,€ 485,p/m | incl. g/w/e,Kaal,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-velp/hoofdstraat/kamer-1983881,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Relweg,in Wijk aan Zee,36 m,Totaal 2 kamers,€ 795,p/m | excl. g/w/e,Gestoffeerd,30-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-wijk-aan-zee/relweg/appartement-1983904,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Sint Andriesstraat,in Amersfoort,43 m,,€ 989,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amersfoort/sint-andriesstraat/appartement-1983679,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Batouwestraat,in Gendt,70 m,Totaal 4 kamers (3 slaapkamers) ,€ 453,p/m | excl. g/w/e,Kaal,30-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/anti-kraak-gendt/batouwestraat/anti-kraak-1983968,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Herestraat,in Groningen,9 m,Totale oppervlakte: 68 m 2,€ 600,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/herestraat/kamer-1983959,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Wenckebachstraat,in Den Haag,14 m,,€ 410,p/m | incl. g/w/e,Gestoffeerd,31-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-den-haag/wenckebachstraat/kamer-1983982,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Elizabethstraat,in Leeuwarden,20 m,,€ 365,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-leeuwarden/elizabethstraat/kamer-1983958,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Korte Hengelosestraat,in Enschede,19 m,,€ 275,p/m | excl. g/w/e,Gestoffeerd,30-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/korte-hengelosestraat/kamer-1983993,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Turfmarkt,in Leeuwarden,90 m,Totaal 3 kamers (2 slaapkamers) ,€ 950,p/m | excl. g/w/e,Gemeubileerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-leeuwarden/turfmarkt/appartement-1983988,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Sint Lucasstraat,in Groningen,42 m,Totaal 2 kamers (1 slaapkamer) ,€ 1150,p/m | incl. g/w/e,Gemeubileerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/studio-groningen/sint-lucasstraat/studio-1983937,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Vleutenstraat,in Amsterdam,65 m,Totaal 2 kamers,€ 1150,p/m | excl. g/w/e,Gestoffeerd,01-09-2021,3 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/vleutenstraat/appartement-1982762,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Bussele,in Eindhoven,36 m,Totaal 2 kamers (1 slaapkamer) ,€ 810,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/studio-eindhoven/bussele/studio-1983965,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Chopinlaan,in Eindhoven,21 m,,€ 450,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-eindhoven/chopinlaan/kamer-1983745,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Bilderdijkstraat,in Heerlen,97 m,,€ 1000,p/m | excl. g/w/e,Gestoffeerd,25-08-2021,3 weken geleden geplaatst,https://kamernet.nl/huren/appartement-heerlen/bilderdijkstraat/appartement-1982757,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Klaprozenweg,in Amsterdam,127 m,,€ 1800,p/m | excl. g/w/e,Gestoffeerd,25-08-2021,3 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/klaprozenweg/appartement-1982749,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
