straat,plaats,oppervlakte_kamer,oppervlakte_subtitel,prijs,gas_water_licht,opleverniveau,beschikbaarheid,publicatiedatum,kamers_url,woningdetails
Ekris,in Woudenberg,88 m,Totaal 2 kamers,€ 1110,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-woudenberg/ekris/appartement-1984513,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Dirk van der Leckstraat,in Heemskerk,96 m,Totaal 4 kamers,€ 600,p/m | excl. g/w/e,Kaal,02-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-heemskerk/dirk-van-der-leckstraat/appartement-1984728,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Vughterstraat,in Den Bosch,71 m,Totaal 2 kamers,€ 1595,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-den-bosch/vughterstraat/appartement-1984736,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Lyonnetstraat,in Den Haag,70 m,Totaal 4 kamers (2 slaapkamers) ,€ 1200,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-den-haag/lyonnetstraat/appartement-1984804,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Durgerdammergouw,in Amsterdam,140 m,Totaal 2 kamers,€ 3500,p/m | excl. g/w/e,Gemeubileerd,02-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/durgerdammergouw/appartement-1984793,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Nassaulaan,in Delft,15 m,,€ 350,p/m | incl. g/w/e,Gestoffeerd,16-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-delft/nassaulaan/kamer-1984820,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Taj Mahalplaats,in Delft,12 m,Totale oppervlakte: 45 m 2,€ 285,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-delft/taj-mahalplaats/kamer-1984822,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Generaal Marshallweg,in Eindhoven,104 m,Totaal 3 kamers,€ 1250,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-eindhoven/generaal-marshallweg/appartement-1984737,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Schieweg,in Rotterdam,18 m,Totale oppervlakte: 65 m 2,€ 650,p/m | incl. g/w/e,Gestoffeerd,02-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/schieweg/kamer-1984816,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Oud-Loosdrechtsedijk,in Loosdrecht,30 m,Totaal 1 kamer,€ 2750,p/m | excl. g/w/e,Gemeubileerd,02-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-loosdrecht/oud-loosdrechtsedijk/appartement-1984792,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Groeneweg,in Utrecht,28 m,Totaal 1 kamer (1 slaapkamer) ,€ 850,p/m | incl. g/w/e,Gestoffeerd,01-11-2021,1 week geleden geplaatst,https://kamernet.nl/huren/studio-utrecht/groeneweg/studio-1984806,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Graan voor Visch,in Hoofddorp,18 m,Totale oppervlakte: 122 m 2,€ 415,p/m | excl. g/w/e,Gestoffeerd,01-11-2021 tot 31-12-2022,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-hoofddorp/graan-voor-visch/kamer-1984788,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Bordeslaan,in Den Bosch,35 m,Totaal 2 kamers,€ 1150,p/m | excl. g/w/e,Gestoffeerd,15-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-den-bosch/bordeslaan/appartement-1984979,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Bedumerweg,in Groningen,12 m,,€ 320,p/m | incl. g/w/e,Kaal,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/bedumerweg/kamer-1984821,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Jacques Veltmanstraat,in Amsterdam,130 m,,€ 2250,p/m | excl. g/w/e,Gestoffeerd,03-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/jacques-veltmanstraat/appartement-1984981,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Parkstraat,in Venlo,35 m,,€ 590,p/m | excl. g/w/e,Gestoffeerd,03-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-venlo/parkstraat/kamer-1984982,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Veestraat,in Sittard,70 m,,€ 752,p/m | excl. g/w/e,Gestoffeerd,03-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-sittard/veestraat/appartement-1984984,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Van Heemskerckstraat,in Amsterdam,60 m,,€ 1450,p/m | excl. g/w/e,Gestoffeerd,03-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/van-heemskerckstraat/appartement-1984980,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Lange Bogaardstraat,in Haarlem,18 m,Totale oppervlakte: 10 m 2,€ 695,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-haarlem/lange-bogaardstraat/kamer-1984796,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Schumanstraat,in Heerlen,124 m,,€ 1100,p/m | excl. g/w/e,Gestoffeerd,03-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-heerlen/schumanstraat/appartement-1984985,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Trompkade,in Groningen,45 m,Totaal 1 kamer (1 slaapkamer) ,€ 925,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/studio-groningen/trompkade/studio-1984991,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Genemuidengracht,in Amersfoort,65 m,Totaal 3 kamers,€ 1195,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-amersfoort/genemuidengracht/appartement-1984986,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Bernoulliplein,in Groningen,90 m,Totaal 4 kamers (2 slaapkamers) ,€ 1600,p/m | excl. g/w/e,Gemeubileerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-groningen/bernoulliplein/appartement-1984968,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Van Mandersloostraat,in Alphen aan den Rijn,12 m,Totale oppervlakte: 40 m 2,€ 525,p/m | incl. g/w/e,Kaal,06-09-2021 tot 01-09-2023,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-alphen-aan-den-rijn/van-mandersloostraat/kamer-1985005,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' In overleg '}"
Flanorpad,in Leiden,14 m,,€ 320,p/m | incl. g/w/e,Gestoffeerd,04-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/flanorpad/kamer-1984993,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
van Sytzamastraat,in Leeuwarden,16 m,,€ 300,p/m | incl. g/w/e,Kaal,03-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-leeuwarden/van-sytzamastraat/kamer-1985015,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Graskopstraat,in Den Haag,18 m,,€ 750,p/m | incl. g/w/e,Gemeubileerd,03-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-den-haag/graskopstraat/kamer-1985010,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Van Mandersloostraat,in Alphen aan den Rijn,19 m,Totale oppervlakte: 40 m 2,€ 575,p/m | incl. g/w/e,Kaal,06-09-2021 tot 01-09-2023,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-alphen-aan-den-rijn/van-mandersloostraat/kamer-1985002,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Parkstraat,in Haarlem,16 m,Totale oppervlakte: 8 m 2,€ 495,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-haarlem/parkstraat/kamer-1984786,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Molenstraat,in Roosendaal,16 m,,€ 325,p/m | excl. g/w/e,Gestoffeerd,04-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-roosendaal/molenstraat/appartement-1984726,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Van Speykstraat,in Groningen,16 m,,€ 310,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/van-speykstraat/kamer-1984853,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Ceramstraat,in Groningen,12 m,,€ 275,p/m | incl. g/w/e,Gestoffeerd,12-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/ceramstraat/kamer-1984830,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Michiel de Ruyterstraat,in Waalre,120 m,Totaal 4 kamers,€ 1795,p/m | excl. g/w/e,Gemeubileerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-waalre/michiel-de-ruyterstraat/appartement-1985179,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Vrouwestraat,in Vlissingen,15 m,,€ 290,p/m | incl. g/w/e,Gestoffeerd,03-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-vlissingen/vrouwestraat/kamer-1985149,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Hargerweg,in Schoorl,60 m,Totaal 2 kamers (1 slaapkamer) ,€ 999,p/m | incl. g/w/e,Gemeubileerd,19-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-schoorl/hargerweg/appartement-1985147,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Granidastraat,in Amsterdam,12 m,Totale oppervlakte: 62 m 2,€ 800,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/granidastraat/kamer-1985061,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Thomas van Kempenstraat,in Tilburg,34 m,,€ 830,p/m | excl. g/w/e,Onbekend,04-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-tilburg/thomas-van-kempenstraat/kamer-1985172,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Sientje van Houtenlaan,in Enschede,10 m,,€ 300,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/sientje-van-houtenlaan/kamer-1985184,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  7 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
St. Gangulphusplein,in Arnhem,8 m,Totale oppervlakte: 70 m 2,€ 250,p/m | incl. g/w/e,Gestoffeerd,03-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-arnhem/st.-gangulphusplein/kamer-1985142,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Heymanslaan,in Groningen,7 m,Totale oppervlakte: 40 m 2,€ 325,p/m | incl. g/w/e,Gestoffeerd,03-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/heymanslaan/kamer-1985004,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Octant,in Almere,15 m,,€ 500,p/m | incl. g/w/e,Gemeubileerd,04-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-almere/octant/kamer-1985205,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Bergweg,in Rotterdam,110 m,Totaal 3 kamers (2 slaapkamers) ,€ 1300,p/m | excl. g/w/e,Kaal,15-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-rotterdam/bergweg/appartement-1985132,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisdieren': ' In overleg '}"
Professor Huijbersstraat,in Nijmegen,50 m,Totaal 4 kamers (2 slaapkamers) ,€ 800,p/m | incl. g/w/e,Gemeubileerd,10-10-2021 tot 10-02-2022,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-nijmegen/professor-huijbersstraat/appartement-1985138,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Vogelzangsterweg,in Scheemda,90 m,Totaal 4 kamers (2 slaapkamers) ,€ 850,p/m | excl. g/w/e,Gemeubileerd,25-09-2021 tot 10-04-2022,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-scheemda/vogelzangsterweg/appartement-1985168,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisdieren': ' Nee '}"
Carel Willinkgracht,in Diemen,27 m,Totaal 2 kamers (1 slaapkamer) ,€ 960,p/m | excl. g/w/e,Gemeubileerd,01-11-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-diemen/carel-willinkgracht/appartement-1985135,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Klaverstraat,in Tilburg,79 m,Totaal 4 kamers,€ 1250,p/m | excl. g/w/e,Onbekend,04-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-tilburg/klaverstraat/appartement-1985173,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Huissensestraat,in Arnhem,8 m,Totale oppervlakte: 70 m 2,€ 280,p/m | incl. g/w/e,Gestoffeerd,03-09-2021 tot 08-04-2022,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-arnhem/huissensestraat/kamer-1985141,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Vrouwestraat,in Vlissingen,18 m,,€ 290,p/m | incl. g/w/e,Gestoffeerd,03-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-vlissingen/vrouwestraat/kamer-1985150,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Coenderstraat,in Delft,24 m,Totale oppervlakte: 60 m 2,€ 420,p/m | incl. g/w/e,Gemeubileerd,01-10-2021 tot 01-01-2022,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-delft/coenderstraat/kamer-1985013,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Oudraadtweg,in Delft,12 m,,€ 315,p/m | incl. g/w/e,Gemeubileerd,19-09-2021 tot 24-02-2022,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-delft/oudraadtweg/kamer-1984070,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  8  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Vrijheidslaan,in Leiden,15 m,,€ 350,p/m | incl. g/w/e,Kaal,27-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/vrijheidslaan/kamer-1984091,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Oosterengweg,in Hilversum,13 m,,€ 475,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-hilversum/oosterengweg/kamer-1909019,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Sint Andriesstraat,in Amersfoort,43 m,,€ 989,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amersfoort/sint-andriesstraat/appartement-1983679,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Torenmolen,in Amsterdam,10 m,,€ 550,p/m | incl. g/w/e,Gestoffeerd,01-09-2021 tot 31-08-2022,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/torenmolen/kamer-1984079,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Kuinderbos,in Purmerend,13 m,,€ 575,p/m | incl. g/w/e,Gemeubileerd,17-07-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-purmerend/kuinderbos/kamer-1980448,"{'Woonkamer': ' Geen ', 'Keuken': ' Geen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
